age,educational-num,race,gender,hours-per-week,income,gender_encoded,income_encoded,race_encoded,marital-status_Divorced,marital-status_Married-AF-spouse,marital-status_Married-civ-spouse,marital-status_Married-spouse-absent,marital-status_Never-married,marital-status_Separated,marital-status_Widowed
58,16,White,Female,35,>50K,0,1,1,False,True,False,False,False,False,False
52,9,Black,Female,35,<=50K,0,0,0,False,False,False,False,False,False,True
29,7,White,Male,99,>50K,1,1,1,False,False,True,False,False,False,False
47,7,White,Male,35,<=50K,1,0,1,False,False,True,False,False,False,False
49,9,Black,Female,37,<=50K,0,0,0,True,False,False,False,False,False,False
40,7,White,Female,40,<=50K,0,0,1,False,False,False,False,False,False,True
62,9,White,Female,40,<=50K,0,0,1,False,False,True,False,False,False,False
49,9,White,Male,55,>50K,1,1,1,False,False,True,False,False,False,False
50,13,White,Female,50,>50K,0,1,1,True,False,False,False,False,False,False
31,9,Black,Male,40,<=50K,1,0,0,False,False,False,False,True,False,False
48,14,White,Female,50,<=50K,0,0,1,False,False,False,False,True,False,False
24,9,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
41,9,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
37,9,Asian-Pac-Islander,Male,60,<=50K,1,0,2,False,False,False,False,False,True,False
45,13,Asian-Pac-Islander,Male,45,>50K,1,1,2,False,False,True,False,False,False,False
63,9,White,Male,16,<=50K,1,0,1,False,False,True,False,False,False,False
36,14,Asian-Pac-Islander,Male,45,<=50K,1,0,2,False,False,True,False,False,False,False
45,13,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
41,13,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
26,12,White,Female,20,<=50K,0,0,1,False,False,False,False,True,False,False
17,7,White,Female,25,<=50K,0,0,1,False,False,False,False,True,False,False
27,9,White,Male,36,<=50K,1,0,1,False,False,True,False,False,False,False
43,9,White,Male,65,<=50K,1,0,1,False,False,True,False,False,False,False
35,9,White,Male,55,<=50K,1,0,1,False,False,False,False,True,False,False
38,13,White,Female,40,<=50K,0,0,1,True,False,False,False,False,False,False
26,9,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
28,10,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
38,13,White,Female,24,>50K,0,1,1,False,False,True,False,False,False,False
36,7,White,Female,40,<=50K,0,0,1,True,False,False,False,False,False,False
33,9,White,Female,40,>50K,0,1,1,False,False,True,False,False,False,False
19,9,White,Male,70,<=50K,1,0,1,False,False,False,False,True,False,False
22,12,White,Male,25,<=50K,1,0,1,False,False,False,False,True,False,False
42,6,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
50,6,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
30,9,White,Male,30,<=50K,1,0,1,False,False,True,False,False,False,False
37,10,Asian-Pac-Islander,Male,40,<=50K,1,0,2,False,False,True,False,False,False,False
54,15,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
52,13,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
65,2,Other,Male,40,<=50K,1,0,4,False,False,True,False,False,False,False
33,9,White,Female,40,<=50K,0,0,1,True,False,False,False,False,False,False
25,10,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
24,13,White,Male,45,<=50K,1,0,1,False,False,False,False,True,False,False
26,11,Black,Female,40,<=50K,0,0,0,False,False,False,False,False,True,False
39,9,White,Male,40,>50K,1,1,1,False,False,False,False,False,True,False
59,9,White,Female,40,<=50K,0,0,1,True,False,False,False,False,False,False
29,10,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
47,7,White,Female,45,<=50K,0,0,1,False,False,False,False,True,False,False
23,10,White,Female,35,<=50K,0,0,1,False,False,False,False,True,False,False
64,9,White,Male,50,<=50K,1,0,1,False,False,True,False,False,False,False
21,9,Other,Male,20,<=50K,1,0,4,False,False,False,False,True,False,False
32,10,Black,Female,40,>50K,0,1,0,False,False,True,False,False,False,False
26,9,Black,Female,37,<=50K,0,0,0,False,False,False,False,True,False,False
19,10,Black,Female,20,<=50K,0,0,0,False,False,False,False,True,False,False
62,14,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
32,13,White,Male,55,>50K,1,1,1,False,False,True,False,False,False,False
75,6,White,Female,5,<=50K,0,0,1,False,False,False,True,False,False,False
45,9,White,Male,60,<=50K,1,0,1,False,False,True,False,False,False,False
31,13,White,Male,50,>50K,1,1,1,False,False,True,False,False,False,False
32,9,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
24,13,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
25,13,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
41,9,White,Male,60,<=50K,1,0,1,False,False,True,False,False,False,False
18,10,White,Female,20,<=50K,0,0,1,False,False,False,False,True,False,False
44,16,White,Male,55,>50K,1,1,1,False,False,True,False,False,False,False
40,10,White,Male,50,<=50K,1,0,1,False,False,True,False,False,False,False
27,13,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
23,13,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
21,10,Other,Male,40,<=50K,1,0,4,False,False,False,False,True,False,False
37,9,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
65,9,White,Male,48,<=50K,1,0,1,False,False,True,False,False,False,False
43,14,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
45,9,White,Male,44,<=50K,1,0,1,False,False,False,False,True,False,False
24,13,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
24,10,White,Male,42,<=50K,1,0,1,False,False,False,False,True,False,False
19,10,White,Male,35,<=50K,1,0,1,False,False,False,False,True,False,False
37,13,White,Male,65,>50K,1,1,1,False,False,True,False,False,False,False
24,9,White,Female,35,<=50K,0,0,1,False,False,False,False,True,False,False
34,10,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
50,9,White,Female,39,<=50K,0,0,1,False,False,True,False,False,False,False
36,9,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
39,13,White,Male,60,<=50K,1,0,1,False,False,True,False,False,False,False
44,4,White,Male,38,<=50K,1,0,1,False,False,True,False,False,False,False
45,9,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
32,7,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
47,14,Black,Male,40,>50K,1,1,0,False,False,True,False,False,False,False
50,9,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
32,11,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
19,9,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
19,10,White,Female,20,<=50K,0,0,1,False,False,False,False,True,False,False
28,14,White,Male,10,<=50K,1,0,1,True,False,False,False,False,False,False
28,9,White,Male,50,<=50K,1,0,1,True,False,False,False,False,False,False
39,14,White,Male,40,>50K,1,1,1,False,False,False,False,True,False,False
21,10,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
73,10,White,Female,75,<=50K,0,0,1,False,False,False,False,False,False,True
39,4,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
25,10,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
31,10,White,Female,20,<=50K,0,0,1,False,True,False,False,False,False,False
51,10,White,Female,32,<=50K,0,0,1,True,False,False,False,False,False,False
39,13,White,Female,28,<=50K,0,0,1,False,False,True,False,False,False,False
31,13,White,Male,40,<=50K,1,0,1,True,False,False,False,False,False,False
21,10,Black,Male,17,<=50K,1,0,0,False,False,False,False,True,False,False
46,13,White,Male,50,>50K,1,1,1,True,False,False,False,False,False,False
73,9,White,Female,35,<=50K,0,0,1,True,False,False,False,False,False,False
41,9,White,Male,40,<=50K,1,0,1,True,False,False,False,False,False,False
20,9,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
27,12,White,Male,30,<=50K,1,0,1,False,False,False,False,True,False,False
24,13,White,Male,35,<=50K,1,0,1,False,False,False,False,True,False,False
20,10,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
39,11,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
27,13,White,Male,28,<=50K,1,0,1,False,False,False,False,True,False,False
33,7,White,Male,60,<=50K,1,0,1,False,False,True,False,False,False,False
33,9,Amer-Indian-Eskimo,Male,40,<=50K,1,0,3,False,False,True,False,False,False,False
36,5,Black,Male,40,<=50K,1,0,0,False,False,True,False,False,False,False
55,10,White,Male,36,<=50K,1,0,1,False,False,True,False,False,False,False
19,10,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
35,9,White,Male,60,<=50K,1,0,1,False,False,False,False,True,False,False
34,3,Asian-Pac-Islander,Male,40,<=50K,1,0,2,False,False,False,False,True,False,False
62,15,White,Female,35,<=50K,0,0,1,True,False,False,False,False,False,False
33,10,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
39,5,White,Male,55,<=50K,1,0,1,False,False,True,False,False,False,False
36,10,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
41,13,White,Female,33,<=50K,0,0,1,True,False,False,False,False,False,False
39,9,White,Male,60,<=50K,1,0,1,False,False,True,False,False,False,False
38,9,White,Female,10,>50K,0,1,1,False,False,True,False,False,False,False
18,9,White,Female,10,<=50K,0,0,1,False,False,False,False,True,False,False
61,10,White,Male,45,>50K,1,1,1,False,False,True,False,False,False,False
20,11,White,Female,36,<=50K,0,0,1,False,False,False,False,True,False,False
35,9,White,Male,65,>50K,1,1,1,False,False,True,False,False,False,False
27,9,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
66,6,White,Female,38,<=50K,0,0,1,False,False,False,False,False,False,True
21,9,Black,Male,40,<=50K,1,0,0,False,False,False,False,True,False,False
20,10,White,Female,18,<=50K,0,0,1,False,False,False,False,True,False,False
34,10,White,Male,40,<=50K,1,0,1,True,False,False,False,False,False,False
63,3,White,Female,50,<=50K,0,0,1,False,False,False,False,True,False,False
20,9,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
31,9,White,Female,40,<=50K,0,0,1,False,False,False,False,False,True,False
41,16,White,Male,60,<=50K,1,0,1,False,False,True,False,False,False,False
64,2,Other,Male,45,<=50K,1,0,4,False,False,True,False,False,False,False
32,13,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
30,9,White,Male,50,>50K,1,1,1,False,False,True,False,False,False,False
36,13,White,Male,72,<=50K,1,0,1,False,False,True,False,False,False,False
22,10,White,Male,12,<=50K,1,0,1,False,False,False,False,True,False,False
53,10,White,Male,50,<=50K,1,0,1,False,False,True,False,False,False,False
50,9,Amer-Indian-Eskimo,Female,40,<=50K,0,0,3,False,False,False,False,False,False,True
36,13,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
41,7,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
55,13,White,Female,35,<=50K,0,0,1,False,False,False,False,True,False,False
38,13,White,Male,50,>50K,1,1,1,False,False,True,False,False,False,False
28,13,Black,Male,50,<=50K,1,0,0,False,False,False,False,True,False,False
24,13,White,Female,37,<=50K,0,0,1,False,False,False,False,True,False,False
60,10,White,Female,40,<=50K,0,0,1,True,False,False,False,False,False,False
54,6,Black,Male,40,<=50K,1,0,0,False,False,True,False,False,False,False
27,9,White,Male,60,<=50K,1,0,1,False,False,True,False,False,False,False
30,14,White,Female,30,<=50K,0,0,1,False,False,True,False,False,False,False
54,9,White,Male,45,<=50K,1,0,1,False,False,False,False,False,False,True
44,10,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
52,9,White,Male,60,>50K,1,1,1,False,False,True,False,False,False,False
18,7,White,Male,20,<=50K,1,0,1,False,False,False,False,True,False,False
55,4,White,Male,50,<=50K,1,0,1,False,False,True,False,False,False,False
35,13,White,Male,50,>50K,1,1,1,False,False,True,False,False,False,False
37,13,White,Female,40,>50K,0,1,1,True,False,False,False,False,False,False
22,10,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
45,13,White,Male,45,>50K,1,1,1,False,False,True,False,False,False,False
38,13,White,Male,60,<=50K,1,0,1,False,False,True,False,False,False,False
48,13,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
35,11,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
21,11,White,Male,50,<=50K,1,0,1,False,False,True,False,False,False,False
37,9,Asian-Pac-Islander,Male,60,>50K,1,1,2,False,False,True,False,False,False,False
18,7,White,Male,25,<=50K,1,0,1,False,False,False,False,True,False,False
26,6,White,Male,35,<=50K,1,0,1,True,False,False,False,False,False,False
48,13,White,Male,50,<=50K,1,0,1,False,False,True,False,False,False,False
51,10,Black,Male,40,>50K,1,1,0,False,False,False,False,False,True,False
52,10,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
32,13,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
39,13,White,Male,60,<=50K,1,0,1,False,False,True,False,False,False,False
51,13,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
54,13,White,Male,50,<=50K,1,0,1,False,False,True,False,False,False,False
21,10,White,Female,25,<=50K,0,0,1,False,False,False,False,True,False,False
43,9,Black,Female,40,<=50K,0,0,0,False,False,False,False,False,True,False
32,10,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
31,14,White,Male,35,>50K,1,1,1,False,False,True,False,False,False,False
73,9,White,Male,8,<=50K,1,0,1,False,False,True,False,False,False,False
26,10,Asian-Pac-Islander,Male,60,<=50K,1,0,2,False,False,False,False,True,False,False
35,9,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
73,3,White,Male,54,>50K,1,1,1,False,False,True,False,False,False,False
25,13,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
58,11,White,Male,65,<=50K,1,0,1,False,False,True,False,False,False,False
32,9,White,Female,37,<=50K,0,0,1,False,False,False,False,False,True,False
28,13,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
41,14,White,Female,30,<=50K,0,0,1,False,False,False,False,True,False,False
53,9,White,Male,48,<=50K,1,0,1,False,False,True,False,False,False,False
49,9,White,Female,35,<=50K,0,0,1,False,False,False,False,False,True,False
55,13,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
29,10,White,Female,50,>50K,0,1,1,False,False,True,False,False,False,False
28,11,White,Male,80,<=50K,1,0,1,False,False,True,False,False,False,False
44,9,White,Male,45,<=50K,1,0,1,False,False,True,False,False,False,False
41,14,White,Male,45,>50K,1,1,1,False,False,True,False,False,False,False
26,11,White,Male,45,>50K,1,1,1,False,False,True,False,False,False,False
23,9,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
37,13,White,Female,40,>50K,0,1,1,False,False,True,False,False,False,False
23,13,White,Male,50,>50K,1,1,1,False,False,False,False,True,False,False
33,10,Black,Female,40,<=50K,0,0,0,False,False,False,False,True,False,False
44,9,White,Male,40,>50K,1,1,1,False,False,False,False,True,False,False
21,10,White,Male,30,<=50K,1,0,1,False,False,False,False,True,False,False
36,7,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
44,13,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
23,9,Black,Female,40,<=50K,0,0,0,False,False,False,False,True,False,False
26,9,White,Male,40,<=50K,1,0,1,True,False,False,False,False,False,False
32,3,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
31,10,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
50,9,Black,Female,35,<=50K,0,0,0,False,False,False,False,False,True,False
18,10,White,Female,20,<=50K,0,0,1,False,False,False,False,True,False,False
49,13,White,Male,50,>50K,1,1,1,False,False,True,False,False,False,False
38,9,Black,Female,28,<=50K,0,0,0,False,False,False,False,False,True,False
50,10,White,Male,55,<=50K,1,0,1,False,False,True,False,False,False,False
51,10,White,Male,55,<=50K,1,0,1,False,False,True,False,False,False,False
22,10,Asian-Pac-Islander,Male,35,<=50K,1,0,2,False,False,False,False,True,False,False
54,9,White,Female,40,>50K,0,1,1,False,False,True,False,False,False,False
37,9,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
31,13,White,Male,60,<=50K,1,0,1,False,False,False,False,False,False,True
67,13,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
43,7,White,Male,40,<=50K,1,0,1,False,False,False,False,False,True,False
21,10,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
30,9,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
32,10,White,Male,50,<=50K,1,0,1,False,False,True,False,False,False,False
36,11,Asian-Pac-Islander,Male,40,<=50K,1,0,2,False,False,False,False,True,False,False
33,13,Black,Male,40,<=50K,1,0,0,False,False,False,False,True,False,False
37,9,White,Male,56,<=50K,1,0,1,False,False,True,False,False,False,False
29,15,White,Male,48,>50K,1,1,1,False,False,True,False,False,False,False
18,10,White,Male,30,<=50K,1,0,1,False,False,False,False,True,False,False
